fecha	hora	mi variable 1	mi variable 2	variable constante 1	variable aleatoria 1	mi variable sinusoidal 1
17-07-2018	01:08:09	1.000000	2.000000	1.000000	-7.793799	19.693410
17-07-2018	01:09:09	1.000000	2.000000	1.000000	4.798216	18.108052
17-07-2018	01:10:09	1.000000	2.000000	1.000000	-1.155586	15.383839
17-07-2018	01:11:09	1.000000	2.000000	1.000000	4.231591	11.903420
17-07-2018	01:12:09	1.000000	2.000000	1.000000	3.276439	8.155644
17-07-2018	01:13:09	1.000000	2.000000	1.000000	2.040382	4.666928
17-07-2018	01:14:09	1.000000	2.000000	1.000000	9.492629	1.927292
17-07-2018	01:15:09	1.000000	2.000000	1.000000	8.290455	0.321542
17-07-2018	01:16:09	1.000000	2.000000	1.000000	6.027120	0.075221
17-07-2018	01:17:09	1.000000	2.000000	1.000000	-2.080161	1.222922
17-07-2018	01:18:09	1.000000	2.000000	1.000000	-7.729853	3.603447
17-07-2018	01:19:09	1.000000	2.000000	1.000000	7.454771	6.882409
17-07-2018	01:20:09	1.000000	2.000000	1.000000	0.637242	10.599255
17-07-2018	01:21:09	1.000000	2.000000	1.000000	7.429358	14.231935
17-07-2018	01:22:09	1.000000	2.000000	1.000000	-8.498158	17.270205
17-07-2018	01:23:09	1.000000	2.000000	1.000000	5.025485	19.287330
17-07-2018	01:24:09	1.000000	2.000000	1.000000	3.276721	19.999961
17-07-2018	01:25:09	1.000000	2.000000	1.000000	5.365220	19.308000
17-07-2018	01:26:09	1.000000	2.000000	1.000000	-6.586837	17.308654
17-07-2018	01:27:09	1.000000	2.000000	1.000000	-3.855391	14.282739
17-07-2018	01:28:09	1.000000	2.000000	1.000000	9.290014	10.655290
17-07-2018	01:29:09	1.000000	2.000000	1.000000	1.921092	6.935789
17-07-2018	01:30:09	1.000000	2.000000	1.000000	-7.165085	3.646677
17-07-2018	01:31:09	1.000000	2.000000	1.000000	9.446560	1.249951
17-07-2018	01:32:09	1.000000	2.000000	1.000000	-8.271491	0.082252
17-07-2018	01:33:09	1.000000	2.000000	1.000000	-8.647735	0.307572
17-07-2018	01:34:09	1.000000	2.000000	1.000000	-4.031037	1.894285
17-07-2018	01:35:09	1.000000	2.000000	1.000000	-2.725678	4.619523
17-07-2018	01:36:09	1.000000	2.000000	1.000000	9.317149	8.100500
17-07-2018	01:37:09	1.000000	2.000000	1.000000	-4.672148	11.848280
17-07-2018	01:38:09	1.000000	2.000000	1.000000	6.873779	15.336448
17-07-2018	01:39:09	1.000000	2.000000	1.000000	5.798453	18.075050
17-07-2018	01:40:09	1.000000	2.000000	1.000000	-5.247653	19.679452
17-07-2018	01:41:09	1.000000	2.000000	1.000000	-7.981371	19.924296
17-07-2018	01:42:09	1.000000	2.000000	1.000000	-6.453629	18.775182
17-07-2018	01:43:09	1.000000	2.000000	1.000000	-7.879918	16.393512
17-07-2018	01:44:09	1.000000	2.000000	1.000000	-9.194378	13.113811
17-07-2018	01:45:09	1.000000	2.000000	1.000000	3.696758	9.396748
17-07-2018	01:46:09	1.000000	2.000000	1.000000	9.084880	5.764422
17-07-2018	01:47:09	1.000000	2.000000	1.000000	2.474581	2.727025
17-07-2018	01:48:09	1.000000	2.000000	1.000000	8.872313	0.711189
17-07-2018	01:49:09	1.000000	2.000000	1.000000	-7.027465	0.000029
17-07-2018	01:50:09	1.000000	2.000000	1.000000	3.302038	0.693455
17-07-2018	01:51:09	1.000000	2.000000	1.000000	4.853697	2.694061
17-07-2018	01:52:09	1.000000	2.000000	1.000000	0.617615	5.720862
17-07-2018	01:53:09	1.000000	2.000000	1.000000	3.811452	9.348709
17-07-2018	01:54:09	1.000000	2.000000	1.000000	-3.191618	13.068029
17-07-2018	01:55:09	1.000000	2.000000	1.000000	-1.668945	16.356413
17-07-2018	01:56:09	1.000000	2.000000	1.000000	8.589994	18.751967
17-07-2018	01:57:09	1.000000	2.000000	1.000000	-4.802313	19.918259
17-07-2018	01:58:09	1.000000	2.000000	1.000000	4.639898	19.691443
17-07-2018	01:59:09	1.000000	2.000000	1.000000	8.796430	18.103380
17-07-2018	02:00:09	1.000000	2.000000	1.000000	-4.509944	15.377117
17-07-2018	02:01:09	1.000000	2.000000	1.000000	9.266837	11.895611
17-07-2018	02:02:09	1.000000	2.000000	1.000000	8.848219	8.147859
17-07-2018	02:03:09	1.000000	2.000000	1.000000	-9.685560	4.660243
17-07-2018	02:04:09	1.000000	2.000000	1.000000	-5.161288	1.922641
17-07-2018	02:05:09	1.000000	2.000000	1.000000	3.555464	0.319565
17-07-2018	02:06:09	1.000000	2.000000	1.000000	7.114740	0.076185
17-07-2018	02:07:09	1.000000	2.000000	1.000000	3.542984	1.226680
17-07-2018	02:08:09	1.000000	2.000000	1.000000	5.252633	3.609471
17-07-2018	02:09:09	1.000000	2.000000	1.000000	7.624970	6.889876
17-07-2018	02:10:09	1.000000	2.000000	1.000000	0.668814	10.607127
17-07-2018	02:11:09	1.000000	2.000000	1.000000	-4.294377	14.239090
17-07-2018	02:12:09	1.000000	2.000000	1.000000	2.898151	17.275647
17-07-2018	02:13:09	1.000000	2.000000	1.000000	0.692174	19.290266
17-07-2018	02:14:09	1.000000	2.000000	1.000000	-6.341160	19.999980
17-07-2018	02:15:09	1.000000	2.000000	1.000000	-6.814791	19.305102
17-07-2018	02:16:09	1.000000	2.000000	1.000000	-9.006383	17.303235
17-07-2018	02:17:09	1.000000	2.000000	1.000000	-3.011595	14.275559
17-07-2018	02:18:09	1.000000	2.000000	1.000000	-9.766755	10.647349
17-07-2018	02:19:09	1.000000	2.000000	1.000000	-3.722646	6.928207
17-07-2018	02:20:09	1.000000	2.000000	1.000000	-5.314533	3.640547
17-07-2018	02:21:09	1.000000	2.000000	1.000000	6.848432	1.246108
17-07-2018	02:22:09	1.000000	2.000000	1.000000	-2.034844	0.081238
17-07-2018	02:23:09	1.000000	2.000000	1.000000	-1.880344	0.309528
17-07-2018	02:24:09	1.000000	2.000000	1.000000	3.246569	1.898913
17-07-2018	02:25:09	1.000000	2.000000	1.000000	-0.821888	4.626164
17-07-2018	02:26:09	1.000000	2.000000	1.000000	-0.766608	8.108233
17-07-2018	02:27:09	1.000000	2.000000	1.000000	-2.270956	11.856014
17-07-2018	02:28:09	1.000000	2.000000	1.000000	-3.768388	15.343097
17-07-2018	02:29:09	1.000000	2.000000	1.000000	0.805947	18.079698
17-07-2018	02:30:09	1.000000	2.000000	1.000000	-6.284830	19.681432
17-07-2018	02:31:09	1.000000	2.000000	1.000000	7.052047	19.923323
17-07-2018	02:32:09	1.000000	2.000000	1.000000	-3.518654	18.771396
17-07-2018	02:33:09	1.000000	2.000000	1.000000	1.168651	16.387437
17-07-2018	02:34:09	1.000000	2.000000	1.000000	-9.378630	13.106341
17-07-2018	02:35:09	1.000000	2.000000	1.000000	1.082540	9.388903
17-07-2018	02:36:09	1.000000	2.000000	1.000000	4.902174	5.757314
17-07-2018	02:37:09	1.000000	2.000000	1.000000	9.877257	2.721630
17-07-2018	02:38:09	1.000000	2.000000	1.000000	1.835958	0.708272
17-07-2018	02:39:09	1.000000	2.000000	1.000000	-3.841036	0.000013
17-07-2018	02:40:09	1.000000	2.000000	1.000000	7.685161	0.696341
17-07-2018	02:41:09	1.000000	2.000000	1.000000	-1.910416	2.699455
17-07-2018	02:42:09	1.000000	2.000000	1.000000	5.873775	5.727966
17-07-2018	02:43:09	1.000000	2.000000	1.000000	7.498282	9.356516
17-07-2018	02:44:09	1.000000	2.000000	1.000000	-3.999867	13.075459
17-07-2018	02:45:09	1.000000	2.000000	1.000000	-7.740841	16.362435
17-07-2018	02:46:09	1.000000	2.000000	1.000000	3.434270	18.755752
17-07-2018	02:47:09	1.000000	2.000000	1.000000	-2.731550	19.919257
17-07-2018	02:48:09	1.000000	2.000000	1.000000	9.602717	19.689516
17-07-2018	02:49:09	1.000000	2.000000	1.000000	-5.102549	18.098810
17-07-2018	02:50:09	1.000000	2.000000	1.000000	3.719785	15.370557
17-07-2018	02:51:09	1.000000	2.000000	1.000000	-4.955352	11.887969
17-07-2018	02:52:09	1.000000	2.000000	1.000000	3.510937	8.140206
17-07-2018	02:53:09	1.000000	2.000000	1.000000	7.683332	4.653677
17-07-2018	02:54:09	1.000000	2.000000	1.000000	9.096638	1.918059
17-07-2018	02:55:09	1.000000	2.000000	1.000000	0.508594	0.317622
17-07-2018	02:56:09	1.000000	2.000000	1.000000	7.685218	0.077148
17-07-2018	02:57:09	1.000000	2.000000	1.000000	-3.524025	1.230414
17-07-2018	02:58:09	1.000000	2.000000	1.000000	-0.195171	3.615440
17-07-2018	02:59:09	1.000000	2.000000	1.000000	-5.294605	6.897231
17-07-2018	03:00:09	1.000000	2.000000	1.000000	8.419837	10.614846
17-07-2018	03:01:09	1.000000	2.000000	1.000000	1.790248	14.246093
17-07-2018	03:02:09	1.000000	2.000000	1.000000	-3.167540	17.280923
17-07-2018	03:03:09	1.000000	2.000000	1.000000	4.196731	19.293101
17-07-2018	03:04:09	1.000000	2.000000	1.000000	-3.629187	19.999992
17-07-2018	03:05:09	1.000000	2.000000	1.000000	-7.115081	19.302305
17-07-2018	03:06:09	1.000000	2.000000	1.000000	-5.984491	17.298024
17-07-2018	03:07:09	1.000000	2.000000	1.000000	6.438467	14.268669
17-07-2018	03:08:09	1.000000	2.000000	1.000000	-1.569830	10.639735
17-07-2018	03:09:09	1.000000	2.000000	1.000000	5.600301	6.920953
17-07-2018	03:10:09	1.000000	2.000000	1.000000	6.715076	3.634644
17-07-2018	03:11:09	1.000000	2.000000	1.000000	9.944051	1.242409
17-07-2018	03:12:09	1.000000	2.000000	1.000000	-4.212537	0.080261
17-07-2018	03:13:09	1.000000	2.000000	1.000000	-7.157826	0.311434
17-07-2018	03:14:09	1.000000	2.000000	1.000000	-4.117534	1.903458
17-07-2018	03:15:09	1.000000	2.000000	1.000000	-3.159584	4.632714
17-07-2018	03:16:09	1.000000	2.000000	1.000000	-8.088288	8.115860
17-07-2018	03:17:09	1.000000	2.000000	1.000000	-8.242496	11.863650
17-07-2018	03:18:09	1.000000	2.000000	1.000000	4.873824	15.349677
17-07-2018	03:19:09	1.000000	2.000000	1.000000	2.395452	18.084282
17-07-2018	03:20:09	1.000000	2.000000	1.000000	2.708032	19.683379
17-07-2018	03:21:09	1.000000	2.000000	1.000000	0.498273	19.922355
17-07-2018	03:22:09	1.000000	2.000000	1.000000	-6.172675	18.767665
17-07-2018	03:23:09	1.000000	2.000000	1.000000	4.769365	16.381500
17-07-2018	03:24:09	1.000000	2.000000	1.000000	2.546412	13.098975
17-07-2018	03:25:09	1.000000	2.000000	1.000000	1.680322	9.381169
17-07-2018	03:26:09	1.000000	2.000000	1.000000	9.314900	5.750282
17-07-2018	03:27:09	1.000000	2.000000	1.000000	1.643519	2.716314
17-07-2018	03:28:09	1.000000	2.000000	1.000000	-8.342444	0.705411
17-07-2018	03:29:09	1.000000	2.000000	1.000000	-0.075898	0.000004
17-07-2018	03:30:09	1.000000	2.000000	1.000000	8.979739	0.699188
17-07-2018	03:31:09	1.000000	2.000000	1.000000	-4.149403	2.704737
17-07-2018	03:32:09	1.000000	2.000000	1.000000	-7.844811	5.734972
17-07-2018	03:33:09	1.000000	2.000000	1.000000	1.027120	9.364282
17-07-2018	03:34:09	1.000000	2.000000	1.000000	8.801068	13.082883
17-07-2018	03:35:09	1.000000	2.000000	1.000000	-3.974557	16.368458
17-07-2018	03:36:09	1.000000	2.000000	1.000000	8.703482	18.759532
17-07-2018	03:37:09	1.000000	2.000000	1.000000	-4.879303	19.920247
17-07-2018	03:38:09	1.000000	2.000000	1.000000	1.652757	19.687571
17-07-2018	03:39:09	1.000000	2.000000	1.000000	-4.094128	18.094204
17-07-2018	03:40:09	1.000000	2.000000	1.000000	-6.447638	15.363951
17-07-2018	03:41:09	1.000000	2.000000	1.000000	-1.843793	11.880292
17-07-2018	03:42:09	1.000000	2.000000	1.000000	-2.781986	8.132540
17-07-2018	03:43:09	1.000000	2.000000	1.000000	-5.030461	4.647060
17-07-2018	03:44:09	1.000000	2.000000	1.000000	-0.283058	1.913441
17-07-2018	03:45:09	1.000000	2.000000	1.000000	3.534358	0.315655
17-07-2018	03:46:09	1.000000	2.000000	1.000000	-9.802813	0.078128
17-07-2018	03:47:09	1.000000	2.000000	1.000000	-5.283624	1.234202
17-07-2018	03:48:09	1.000000	2.000000	1.000000	-7.982650	3.621498
17-07-2018	03:49:09	1.000000	2.000000	1.000000	1.337556	6.904705
17-07-2018	03:50:09	1.000000	2.000000	1.000000	-0.006983	10.622693
17-07-2018	03:51:09	1.000000	2.000000	1.000000	8.705423	14.253208
17-07-2018	03:52:09	1.000000	2.000000	1.000000	-4.184117	17.286328
17-07-2018	03:53:09	1.000000	2.000000	1.000000	7.251920	19.296020
17-07-2018	03:54:09	1.000000	2.000000	1.000000	-1.214096	19.999999
17-07-2018	03:55:09	1.000000	2.000000	1.000000	3.278909	19.299394
17-07-2018	03:56:09	1.000000	2.000000	1.000000	0.487310	17.292614
17-07-2018	03:57:09	1.000000	2.000000	1.000000	-8.101294	14.261523
17-07-2018	03:58:09	1.000000	2.000000	1.000000	2.982492	10.631862
17-07-2018	03:59:09	1.000000	2.000000	1.000000	0.850142	6.913460
17-07-2018	04:00:09	1.000000	2.000000	1.000000	7.917125	3.628595
17-07-2018	04:01:09	1.000000	2.000000	1.000000	0.660825	1.238634
17-07-2018	04:02:09	1.000000	2.000000	1.000000	-5.810404	0.079280
17-07-2018	04:03:09	1.000000	2.000000	1.000000	-3.852675	0.313352
17-07-2018	04:04:09	1.000000	2.000000	1.000000	7.173433	1.907981
17-07-2018	04:05:09	1.000000	2.000000	1.000000	1.346349	4.639203
17-07-2018	04:06:09	1.000000	2.000000	1.000000	-0.300717	8.123391
17-07-2018	04:07:09	1.000000	2.000000	1.000000	0.092529	11.871164
17-07-2018	04:08:09	1.000000	2.000000	1.000000	7.542674	15.356119
17-07-2018	04:09:09	1.000000	2.000000	1.000000	0.399809	18.088757
17-07-2018	04:10:09	1.000000	2.000000	1.000000	2.625607	19.685267
17-07-2018	04:11:09	1.000000	2.000000	1.000000	6.935608	19.921416
17-07-2018	04:12:09	1.000000	2.000000	1.000000	-0.184213	18.764028
17-07-2018	04:13:09	1.000000	2.000000	1.000000	0.778049	16.375676
17-07-2018	04:14:09	1.000000	2.000000	1.000000	-5.525053	13.091805
17-07-2018	04:15:09	1.000000	2.000000	1.000000	6.495246	9.373685
17-07-2018	04:16:09	1.000000	2.000000	1.000000	7.493827	5.743528
17-07-2018	04:17:09	1.000000	2.000000	1.000000	-0.345684	2.711223
17-07-2018	04:18:09	1.000000	2.000000	1.000000	-2.307445	0.702676
17-07-2018	04:19:09	1.000000	2.000000	1.000000	2.920312	0.000000
17-07-2018	04:20:09	1.000000	2.000000	1.000000	-5.066931	0.701891
17-07-2018	04:21:09	1.000000	2.000000	1.000000	-9.387767	2.709770
17-07-2018	04:22:09	1.000000	2.000000	1.000000	-1.661307	5.741612
17-07-2018	04:23:09	1.000000	2.000000	1.000000	-8.863377	9.371592
17-07-2018	04:24:09	1.000000	2.000000	1.000000	8.861547	13.089834
17-07-2018	04:25:09	1.000000	2.000000	1.000000	0.296456	16.374084
17-07-2018	04:26:09	1.000000	2.000000	1.000000	-7.070461	18.763038
17-07-2018	04:27:09	1.000000	2.000000	1.000000	-5.160844	19.921161
17-07-2018	04:28:09	1.000000	2.000000	1.000000	-8.006812	19.685761
17-07-2018	04:29:09	1.000000	2.000000	1.000000	5.605371	18.089903
17-07-2018	04:30:09	1.000000	2.000000	1.000000	5.381017	15.357747
17-07-2018	04:31:09	1.000000	2.000000	1.000000	6.985608	11.873073
17-07-2018	04:32:09	1.000000	2.000000	1.000000	-3.942694	8.125286
17-07-2018	04:33:09	1.000000	2.000000	1.000000	-2.962400	4.640822
17-07-2018	04:34:09	1.000000	2.000000	1.000000	7.955594	1.909097
17-07-2018	04:35:09	1.000000	2.000000	1.000000	6.822455	0.313818
17-07-2018	04:36:09	1.000000	2.000000	1.000000	0.006493	0.079049
17-07-2018	04:37:09	1.000000	2.000000	1.000000	8.633432	1.237761
17-07-2018	04:38:09	1.000000	2.000000	1.000000	0.099500	3.627202
17-07-2018	04:39:09	1.000000	2.000000	1.000000	-0.678919	6.911769
17-07-2018	04:40:09	1.000000	2.000000	1.000000	-6.174018	10.630111
17-07-2018	04:41:09	1.000000	2.000000	1.000000	8.625992	14.259950
17-07-2018	04:42:09	1.000000	2.000000	1.000000	1.022608	17.291415
17-07-2018	04:43:09	1.000000	2.000000	1.000000	-2.557991	19.298743
17-07-2018	04:44:09	1.000000	2.000000	1.000000	-7.574285	20.000000
17-07-2018	04:45:09	1.000000	2.000000	1.000000	-2.240829	19.296685
17-07-2018	04:46:09	1.000000	2.000000	1.000000	0.551842	17.287582
17-07-2018	04:47:09	1.000000	2.000000	1.000000	-1.712201	14.254879
17-07-2018	04:48:09	1.000000	2.000000	1.000000	-6.687349	10.624539
17-07-2018	04:49:09	1.000000	2.000000	1.000000	5.129915	6.906486
17-07-2018	04:50:09	1.000000	2.000000	1.000000	2.671342	3.622959
17-07-2018	04:51:09	1.000000	2.000000	1.000000	0.827934	1.235116
17-07-2018	04:52:09	1.000000	2.000000	1.000000	3.402930	0.078362
17-07-2018	04:53:09	1.000000	2.000000	1.000000	2.736322	0.315187
17-07-2018	04:54:09	1.000000	2.000000	1.000000	-6.061794	1.912318
17-07-2018	04:55:09	1.000000	2.000000	1.000000	-7.585457	4.645445
17-07-2018	04:56:09	1.000000	2.000000	1.000000	-8.037935	8.130663
17-07-2018	04:57:09	1.000000	2.000000	1.000000	-6.411369	11.878451
17-07-2018	04:58:09	1.000000	2.000000	1.000000	-6.340593	15.362388
17-07-2018	04:59:09	1.000000	2.000000	1.000000	-7.610871	18.093131
17-07-2018	05:00:09	1.000000	2.000000	1.000000	1.084438	19.687118
17-07-2018	05:01:09	1.000000	2.000000	1.000000	1.613962	19.920480
17-07-2018	05:02:09	1.000000	2.000000	1.000000	-0.599876	18.760442
17-07-2018	05:03:09	1.000000	2.000000	1.000000	1.503736	16.369934
17-07-2018	05:04:09	1.000000	2.000000	1.000000	-4.065127	13.084723
17-07-2018	05:05:09	1.000000	2.000000	1.000000	-8.104040	9.366226
17-07-2018	05:06:09	1.000000	2.000000	1.000000	-3.170699	5.736757
17-07-2018	05:07:09	1.000000	2.000000	1.000000	-2.959004	2.706096
17-07-2018	05:08:09	1.000000	2.000000	1.000000	-0.079451	0.699913
17-07-2018	05:09:09	1.000000	2.000000	1.000000	4.946418	0.000002
17-07-2018	05:10:09	1.000000	2.000000	1.000000	9.754498	0.704675
17-07-2018	05:11:09	1.000000	2.000000	1.000000	-6.640801	2.714953
17-07-2018	05:12:09	1.000000	2.000000	1.000000	-8.312631	5.748448
17-07-2018	05:13:09	1.000000	2.000000	1.000000	-8.290471	9.379127
17-07-2018	05:14:09	1.000000	2.000000	1.000000	6.319903	13.097001
17-07-2018	05:15:09	1.000000	2.000000	1.000000	8.174259	16.379871
17-07-2018	05:16:09	1.000000	2.000000	1.000000	0.508109	18.766653
17-07-2018	05:17:09	1.000000	2.000000	1.000000	1.016214	19.922094
17-07-2018	05:18:09	1.000000	2.000000	1.000000	2.824755	19.683910
17-07-2018	05:19:09	1.000000	2.000000	1.000000	-5.794467	18.085543
17-07-2018	05:20:09	1.000000	2.000000	1.000000	6.595664	15.351484
17-07-2018	05:21:09	1.000000	2.000000	1.000000	2.892549	11.865758
17-07-2018	05:22:09	1.000000	2.000000	1.000000	9.932080	8.117974
17-07-2018	05:23:09	1.000000	2.000000	1.000000	0.171521	4.634528
17-07-2018	05:24:09	1.000000	2.000000	1.000000	7.355251	1.904735
17-07-2018	05:25:09	1.000000	2.000000	1.000000	-4.668896	0.311980
17-07-2018	05:26:09	1.000000	2.000000	1.000000	-1.290415	0.079982
17-07-2018	05:27:09	1.000000	2.000000	1.000000	1.634415	1.241339
17-07-2018	05:28:09	1.000000	2.000000	1.000000	-1.175669	3.632933
17-07-2018	05:29:09	1.000000	2.000000	1.000000	4.578954	6.918837
17-07-2018	05:30:09	1.000000	2.000000	1.000000	-9.061593	10.637523
17-07-2018	05:31:09	1.000000	2.000000	1.000000	1.689790	14.266663
17-07-2018	05:32:09	1.000000	2.000000	1.000000	9.505165	17.296498
17-07-2018	05:33:09	1.000000	2.000000	1.000000	-4.690808	19.301472
17-07-2018	05:34:09	1.000000	2.000000	1.000000	2.913456	19.999995
17-07-2018	05:35:09	1.000000	2.000000	1.000000	-1.461863	19.293938
17-07-2018	05:36:09	1.000000	2.000000	1.000000	9.542827	17.282460
17-07-2018	05:37:09	1.000000	2.000000	1.000000	0.889148	14.248100
17-07-2018	05:38:09	1.000000	2.000000	1.000000	-3.154920	10.617073
17-07-2018	05:39:09	1.000000	2.000000	1.000000	1.869541	6.899348
17-07-2018	05:40:09	1.000000	2.000000	1.000000	5.357127	3.617139
17-07-2018	05:41:09	1.000000	2.000000	1.000000	5.312307	1.231462
17-07-2018	05:42:09	1.000000	2.000000	1.000000	-3.971725	0.077413
17-07-2018	05:43:09	1.000000	2.000000	1.000000	-4.230142	0.317087
17-07-2018	05:44:09	1.000000	2.000000	1.000000	-5.866782	1.916800
17-07-2018	05:45:09	1.000000	2.000000	1.000000	6.775887	4.651867
17-07-2018	05:46:09	1.000000	2.000000	1.000000	3.458111	8.138143
17-07-2018	05:47:09	1.000000	2.000000	1.000000	-3.447335	11.885937
17-07-2018	05:48:09	1.000000	2.000000	1.000000	9.485870	15.368826
17-07-2018	05:49:09	1.000000	2.000000	1.000000	-8.041171	18.097599
17-07-2018	05:50:09	1.000000	2.000000	1.000000	-3.634863	19.689007
17-07-2018	05:51:09	1.000000	2.000000	1.000000	-3.454683	19.919516
17-07-2018	05:52:09	1.000000	2.000000	1.000000	-3.088596	18.756750
17-07-2018	05:53:09	1.000000	2.000000	1.000000	-9.334183	16.364030
17-07-2018	05:54:09	1.000000	2.000000	1.000000	-5.501570	13.077435
17-07-2018	05:55:09	1.000000	2.000000	1.000000	-5.589400	9.358571
17-07-2018	05:56:09	1.000000	2.000000	1.000000	6.089337	5.729809
17-07-2018	05:57:09	1.000000	2.000000	1.000000	-8.308940	2.700845
17-07-2018	05:58:09	1.000000	2.000000	1.000000	-7.125473	0.697087
17-07-2018	05:59:09	1.000000	2.000000	1.000000	-2.491888	0.000010
17-07-2018	06:00:09	1.000000	2.000000	1.000000	-3.365038	0.707502
