fecha	hora	mi variable 1	mi variable 2	variable constante 1	variable aleatoria 1	mi variable sinusoidal 1
05-07-2018	08:03:51	1.000000	2.000000	1.000000	-7.136767	19.646163
05-07-2018	08:04:51	1.000000	2.000000	1.000000	7.201872	19.939345
05-07-2018	08:05:51	1.000000	2.000000	1.000000	-0.577572	18.836455
05-07-2018	08:06:51	1.000000	2.000000	1.000000	2.856100	16.492418
05-07-2018	08:07:51	1.000000	2.000000	1.000000	-2.657063	13.236470
05-07-2018	08:08:51	1.000000	2.000000	1.000000	4.548712	9.525899
05-07-2018	08:09:51	1.000000	2.000000	1.000000	-7.476589	5.881913
05-07-2018	08:10:51	1.000000	2.000000	1.000000	5.813299	2.816391
05-07-2018	08:11:51	1.000000	2.000000	1.000000	8.497075	0.759868
05-07-2018	08:12:51	1.000000	2.000000	1.000000	2.428221	0.001177
05-07-2018	08:13:51	1.000000	2.000000	1.000000	5.674701	0.646903
05-07-2018	08:14:51	1.000000	2.000000	1.000000	2.274568	2.606345
05-07-2018	08:15:51	1.000000	2.000000	1.000000	-2.840455	5.604310
05-07-2018	08:16:51	1.000000	2.000000	1.000000	7.754532	9.219643
05-07-2018	08:17:51	1.000000	2.000000	1.000000	-5.978873	12.944615
05-07-2018	08:18:51	1.000000	2.000000	1.000000	-4.888030	16.256000
05-07-2018	08:19:51	1.000000	2.000000	1.000000	1.959235	18.688666
05-07-2018	08:20:51	1.000000	2.000000	1.000000	-2.151456	19.900929
05-07-2018	08:21:51	1.000000	2.000000	1.000000	1.432311	19.722512
05-07-2018	08:22:51	1.000000	2.000000	1.000000	0.459390	18.178484
05-07-2018	08:23:51	1.000000	2.000000	1.000000	0.569572	15.485718
05-07-2018	08:24:51	1.000000	2.000000	1.000000	-5.117979	12.022425
05-07-2018	08:25:51	1.000000	2.000000	1.000000	-9.210554	8.275066
05-07-2018	08:26:51	1.000000	2.000000	1.000000	-6.706812	4.770000
05-07-2018	08:27:51	1.000000	2.000000	1.000000	5.336351	1.999533
05-07-2018	08:28:51	1.000000	2.000000	1.000000	9.407847	0.352797
05-07-2018	08:29:51	1.000000	2.000000	1.000000	-1.847803	0.061088
05-07-2018	08:30:51	1.000000	2.000000	1.000000	9.964335	1.165384
05-07-2018	08:31:51	1.000000	2.000000	1.000000	3.213798	3.510560
05-07-2018	08:32:51	1.000000	2.000000	1.000000	-9.648670	6.767240
05-07-2018	08:33:51	1.000000	2.000000	1.000000	-2.671290	10.477990
05-07-2018	08:34:51	1.000000	2.000000	1.000000	3.123039	14.121604
05-07-2018	08:35:51	1.000000	2.000000	1.000000	1.629924	17.186304
05-07-2018	08:36:51	1.000000	2.000000	1.000000	2.519885	19.241621
05-07-2018	08:37:51	1.000000	2.000000	1.000000	-4.752493	19.998882
05-07-2018	08:38:51	1.000000	2.000000	1.000000	1.484282	19.351714
05-07-2018	08:39:51	1.000000	2.000000	1.000000	6.665082	17.390994
05-07-2018	08:40:51	1.000000	2.000000	1.000000	-3.891963	14.392164
05-07-2018	08:41:51	1.000000	2.000000	1.000000	9.562065	10.776398
05-07-2018	08:42:51	1.000000	2.000000	1.000000	-7.166625	7.051577
05-07-2018	08:43:51	1.000000	2.000000	1.000000	6.194830	3.740892
05-07-2018	08:44:51	1.000000	2.000000	1.000000	4.498665	1.309355
05-07-2018	08:45:51	1.000000	2.000000	1.000000	-0.089954	0.098511
05-07-2018	08:46:51	1.000000	2.000000	1.000000	-4.242178	0.278426
05-07-2018	08:47:51	1.000000	2.000000	1.000000	-5.158228	1.823822
05-07-2018	08:48:51	1.000000	2.000000	1.000000	2.041887	4.517623
05-07-2018	08:49:51	1.000000	2.000000	1.000000	-7.935942	7.981500
05-07-2018	08:50:51	1.000000	2.000000	1.000000	-1.144808	11.728854
05-07-2018	08:51:51	1.000000	2.000000	1.000000	8.304668	15.233392
05-07-2018	08:52:51	1.000000	2.000000	1.000000	-2.066399	18.002867
05-07-2018	08:53:51	1.000000	2.000000	1.000000	8.445830	19.648265
05-07-2018	08:54:51	1.000000	2.000000	1.000000	7.709531	19.938464
05-07-2018	08:55:51	1.000000	2.000000	1.000000	6.150912	18.832706
05-07-2018	08:56:51	1.000000	2.000000	1.000000	2.460343	16.486302
05-07-2018	08:57:51	1.000000	2.000000	1.000000	-7.011482	13.228837
05-07-2018	08:58:51	1.000000	2.000000	1.000000	3.675093	9.517850
05-07-2018	08:59:51	1.000000	2.000000	1.000000	-4.255806	5.874606
05-07-2018	09:00:51	1.000000	2.000000	1.000000	-9.152796	2.810806
05-07-2018	09:01:51	1.000000	2.000000	1.000000	-2.978103	0.756772
05-07-2018	09:02:51	1.000000	2.000000	1.000000	2.952678	0.001056
05-07-2018	09:03:51	1.000000	2.000000	1.000000	-3.770672	0.649778
05-07-2018	09:04:51	1.000000	2.000000	1.000000	0.167554	2.611810
05-07-2018	09:05:51	1.000000	2.000000	1.000000	5.997239	5.611560
05-07-2018	09:06:51	1.000000	2.000000	1.000000	2.592090	9.227736
05-07-2018	09:07:51	1.000000	2.000000	1.000000	-4.806646	12.952357
05-07-2018	09:08:51	1.000000	2.000000	1.000000	-6.417699	16.262301
05-07-2018	09:09:51	1.000000	2.000000	1.000000	4.636535	18.692655
05-07-2018	09:10:51	1.000000	2.000000	1.000000	4.516981	19.902049
05-07-2018	09:11:51	1.000000	2.000000	1.000000	-5.227098	19.720644
05-07-2018	09:12:51	1.000000	2.000000	1.000000	-2.556015	18.173894
05-07-2018	09:13:51	1.000000	2.000000	1.000000	-1.364027	15.479063
05-07-2018	09:14:51	1.000000	2.000000	1.000000	1.957848	12.014633
05-07-2018	09:15:51	1.000000	2.000000	1.000000	2.002029	8.267243
05-07-2018	09:16:51	1.000000	2.000000	1.000000	0.045343	4.763228
05-07-2018	09:17:51	1.000000	2.000000	1.000000	-6.396653	1.994760
05-07-2018	09:18:51	1.000000	2.000000	1.000000	5.359930	0.350702
05-07-2018	09:19:51	1.000000	2.000000	1.000000	3.199652	0.061971
05-07-2018	09:20:51	1.000000	2.000000	1.000000	0.140076	1.169124
05-07-2018	09:21:51	1.000000	2.000000	1.000000	4.271273	3.516640
05-07-2018	09:22:51	1.000000	2.000000	1.000000	-4.444007	6.774764
05-07-2018	09:23:51	1.000000	2.000000	1.000000	-4.488009	10.485923
05-07-2018	09:24:51	1.000000	2.000000	1.000000	5.144474	14.128828
05-07-2018	09:25:51	1.000000	2.000000	1.000000	-9.320233	17.191822
05-07-2018	09:26:51	1.000000	2.000000	1.000000	2.282185	19.244651
05-07-2018	09:27:51	1.000000	2.000000	1.000000	7.392641	19.998998
05-07-2018	09:28:51	1.000000	2.000000	1.000000	-7.748180	19.348899
05-07-2018	09:29:51	1.000000	2.000000	1.000000	6.940507	17.385674
05-07-2018	09:30:51	1.000000	2.000000	1.000000	-1.406353	14.385040
05-07-2018	09:31:51	1.000000	2.000000	1.000000	-0.091841	10.768516
05-07-2018	09:32:51	1.000000	2.000000	1.000000	-3.614947	7.044035
05-07-2018	09:33:51	1.000000	2.000000	1.000000	9.630540	3.734747
05-07-2018	09:34:51	1.000000	2.000000	1.000000	-8.725329	1.305467
05-07-2018	09:35:51	1.000000	2.000000	1.000000	0.571312	0.097411
05-07-2018	09:36:51	1.000000	2.000000	1.000000	7.127104	0.280273
05-07-2018	09:37:51	1.000000	2.000000	1.000000	-3.735441	1.828353
05-07-2018	09:38:51	1.000000	2.000000	1.000000	-4.395757	4.524199
05-07-2018	09:39:51	1.000000	2.000000	1.000000	0.898499	7.989191
05-07-2018	09:40:51	1.000000	2.000000	1.000000	4.498470	11.736615
05-07-2018	09:41:51	1.000000	2.000000	1.000000	-2.799918	15.240118
05-07-2018	09:42:51	1.000000	2.000000	1.000000	3.692592	18.007586
05-07-2018	09:43:51	1.000000	2.000000	1.000000	8.080356	19.650320
05-07-2018	09:44:51	1.000000	2.000000	1.000000	2.440978	19.937593
05-07-2018	09:45:51	1.000000	2.000000	1.000000	6.844117	18.829049
05-07-2018	09:46:51	1.000000	2.000000	1.000000	0.699979	16.480387
05-07-2018	09:47:51	1.000000	2.000000	1.000000	-9.939912	13.221510
05-07-2018	09:48:51	1.000000	2.000000	1.000000	5.507948	9.510152
05-07-2018	09:49:51	1.000000	2.000000	1.000000	4.666664	5.867581
05-07-2018	09:50:51	1.000000	2.000000	1.000000	-9.993659	2.805445
05-07-2018	09:51:51	1.000000	2.000000	1.000000	-2.756722	0.753849
05-07-2018	09:52:51	1.000000	2.000000	1.000000	1.424602	0.000947
05-07-2018	09:53:51	1.000000	2.000000	1.000000	7.920469	0.652497
05-07-2018	09:54:51	1.000000	2.000000	1.000000	-6.286309	2.616970
05-07-2018	09:55:51	1.000000	2.000000	1.000000	7.151187	5.618465
05-07-2018	09:56:51	1.000000	2.000000	1.000000	-1.375281	9.235383
05-07-2018	09:57:51	1.000000	2.000000	1.000000	1.735034	12.959666
05-07-2018	09:58:51	1.000000	2.000000	1.000000	-6.576729	16.268257
05-07-2018	09:59:51	1.000000	2.000000	1.000000	6.891833	18.696421
05-07-2018	10:00:51	1.000000	2.000000	1.000000	-7.963996	19.903115
05-07-2018	10:01:51	1.000000	2.000000	1.000000	9.506257	19.718840
05-07-2018	10:02:51	1.000000	2.000000	1.000000	3.039618	18.169456
05-07-2018	10:03:51	1.000000	2.000000	1.000000	-4.778460	15.472620
05-07-2018	10:04:51	1.000000	2.000000	1.000000	-4.198344	12.007156
05-07-2018	10:05:51	1.000000	2.000000	1.000000	0.650679	8.259716
05-07-2018	10:06:51	1.000000	2.000000	1.000000	3.641650	4.756728
05-07-2018	10:07:51	1.000000	2.000000	1.000000	3.933233	1.990198
05-07-2018	10:08:51	1.000000	2.000000	1.000000	7.351554	0.348713
05-07-2018	10:09:51	1.000000	2.000000	1.000000	-3.923267	0.062816
05-07-2018	10:10:51	1.000000	2.000000	1.000000	-3.026102	1.172677
05-07-2018	10:11:51	1.000000	2.000000	1.000000	-9.980325	3.522408
05-07-2018	10:12:51	1.000000	2.000000	1.000000	7.879033	6.781953
05-07-2018	10:13:51	1.000000	2.000000	1.000000	5.572865	10.493513
05-07-2018	10:14:51	1.000000	2.000000	1.000000	5.925182	14.135754
05-07-2018	10:15:51	1.000000	2.000000	1.000000	0.870487	17.197084
05-07-2018	10:16:51	1.000000	2.000000	1.000000	-4.368948	19.247543
05-07-2018	10:17:51	1.000000	2.000000	1.000000	-4.676312	19.999102
05-07-2018	10:18:51	1.000000	2.000000	1.000000	-7.260750	19.346223
05-07-2018	10:19:51	1.000000	2.000000	1.000000	-5.455626	17.380586
05-07-2018	10:20:51	1.000000	2.000000	1.000000	-6.577092	14.378267
05-07-2018	10:21:51	1.000000	2.000000	1.000000	9.606193	10.761014
05-07-2018	10:22:51	1.000000	2.000000	1.000000	1.704152	7.036861
05-07-2018	10:23:51	1.000000	2.000000	1.000000	-1.982544	3.728906
05-07-2018	10:24:51	1.000000	2.000000	1.000000	2.296862	1.301773
05-07-2018	10:25:51	1.000000	2.000000	1.000000	9.754817	0.096375
05-07-2018	10:26:51	1.000000	2.000000	1.000000	6.635004	0.282024
05-07-2018	10:27:51	1.000000	2.000000	1.000000	-2.082093	1.832651
05-07-2018	10:28:51	1.000000	2.000000	1.000000	-6.990163	4.530450
05-07-2018	10:29:51	1.000000	2.000000	1.000000	-0.096701	7.996477
05-07-2018	10:30:51	1.000000	2.000000	1.000000	3.141640	11.743927
05-07-2018	10:31:51	1.000000	2.000000	1.000000	-6.296233	15.246460
05-07-2018	10:32:51	1.000000	2.000000	1.000000	-7.293161	18.012038
05-07-2018	10:33:51	1.000000	2.000000	1.000000	-5.755460	19.652275
05-07-2018	10:34:51	1.000000	2.000000	1.000000	0.805407	19.936762
05-07-2018	10:35:51	1.000000	2.000000	1.000000	-0.298673	18.825567
05-07-2018	10:36:51	1.000000	2.000000	1.000000	3.930243	16.474765
05-07-2018	10:37:51	1.000000	2.000000	1.000000	3.723374	13.214547
05-07-2018	10:38:51	1.000000	2.000000	1.000000	8.471833	9.502785
05-07-2018	10:39:51	1.000000	2.000000	1.000000	-3.729102	5.860866
05-07-2018	10:40:51	1.000000	2.000000	1.000000	3.384134	2.800322
05-07-2018	10:41:51	1.000000	2.000000	1.000000	8.877643	0.751033
05-07-2018	10:42:51	1.000000	2.000000	1.000000	-2.454687	0.000848
05-07-2018	10:45:38	1.000000	2.000000	1.000000	-2.139630	8.282733
05-07-2018	10:46:38	1.000000	2.000000	1.000000	5.172730	4.776638
05-07-2018	10:47:38	1.000000	2.000000	1.000000	-1.821052	2.004214
05-07-2018	10:48:38	1.000000	2.000000	1.000000	-6.309841	0.354852
05-07-2018	10:49:38	1.000000	2.000000	1.000000	0.106654	0.060231
05-07-2018	10:50:38	1.000000	2.000000	1.000000	4.954466	1.161727
05-07-2018	10:51:38	1.000000	2.000000	1.000000	-5.720684	3.504617
05-07-2018	10:52:38	1.000000	2.000000	1.000000	-4.422019	6.759867
05-07-2018	10:53:38	1.000000	2.000000	1.000000	-5.914594	10.470193
05-07-2018	10:54:38	1.000000	2.000000	1.000000	9.875268	14.114471
05-07-2018	10:57:10	1.000000	2.000000	1.000000	-5.403499	8.282716
05-07-2018	10:58:10	1.000000	2.000000	1.000000	-1.925689	4.776646
05-07-2018	10:59:10	1.000000	2.000000	1.000000	-6.009271	2.004217
05-07-2018	11:00:10	1.000000	2.000000	1.000000	-5.598596	0.354853
05-07-2018	11:01:10	1.000000	2.000000	1.000000	1.061486	0.060229
05-07-2018	11:02:10	1.000000	2.000000	1.000000	-0.710435	1.161730
05-07-2018	11:03:10	1.000000	2.000000	1.000000	-7.666710	3.504642
05-07-2018	11:04:10	1.000000	2.000000	1.000000	6.039185	6.759891
05-07-2018	11:05:10	1.000000	2.000000	1.000000	2.054209	10.470213
05-07-2018	11:06:10	1.000000	2.000000	1.000000	0.700712	14.114514
05-07-2018	11:07:10	1.000000	2.000000	1.000000	-3.764514	17.180890
05-07-2018	11:08:10	1.000000	2.000000	1.000000	-0.811541	19.238657
05-07-2018	11:09:10	1.000000	2.000000	1.000000	-8.511183	19.998763
05-07-2018	11:10:10	1.000000	2.000000	1.000000	3.472866	19.354473
05-07-2018	11:11:10	1.000000	2.000000	1.000000	-8.147505	17.396279
05-07-2018	11:12:10	1.000000	2.000000	1.000000	-9.729951	14.399219
05-07-2018	11:13:10	1.000000	2.000000	1.000000	-6.107830	10.784244
05-07-2018	11:14:10	1.000000	2.000000	1.000000	8.469109	7.059112
05-07-2018	11:15:10	1.000000	2.000000	1.000000	-5.825784	3.747088
05-07-2018	11:16:10	1.000000	2.000000	1.000000	-8.198967	1.313303
05-07-2018	11:17:10	1.000000	2.000000	1.000000	-3.411529	0.099635
05-07-2018	11:18:10	1.000000	2.000000	1.000000	6.606534	0.276550
05-07-2018	11:19:10	1.000000	2.000000	1.000000	-6.274024	1.819209
05-07-2018	11:20:10	1.000000	2.000000	1.000000	-2.425229	4.510933
05-07-2018	11:21:10	1.000000	2.000000	1.000000	-3.839139	7.973622
05-07-2018	11:22:10	1.000000	2.000000	1.000000	8.923568	11.720948
05-07-2018	11:23:10	1.000000	2.000000	1.000000	9.946149	15.226547
05-07-2018	11:24:10	1.000000	2.000000	1.000000	-1.350114	17.998013
